enrollment_id,student_id,student_name,student_age,student_gender,student_level,student_program,GPA,is_employed,total_failed_subjects,discipline_score,analytical_score,practical_score,avg_screen_hours,course_id,course_name,course_category,course_level,course_difficulty,course_credit_hours,is_required,professor_id,professor_name,professor_program,professor_academic_rank,professor_specialization,professor_avg_teaching_score,professor_avg_pass_percentage,student_attendance_percentage_subject,weekly_avg_study_hours_subject,academic_year,subject_score
25277,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M319,Number Theory,Pure Mathematics,3,3,2,Optional,1,Mohamed Elshafey,Mathematics,Professor,Pure Mathematics,8,51,45,0.2,2026,51
25278,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M315,Abstract Algebra 2,Pure Mathematics,3,3,3,Required,3,Samir kasem,Mathematics,Professor,Pure Mathematics,7,57,46,0.3,2026,53
25279,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M318,Integral Equations,Pure Mathematics,3,3,2,Required,26,Fadia Samoel,Mathematics,Assistant Professor,Pure Mathematics,4,62,42,0.1,2026,55
25280,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M321,Electrodynamics,Applied Mathematics,3,3,2,Required,7,Mohamed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,4,60,41,0.1,2026,54
25281,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M322,Theory of Elasticity 1,Applied Mathematics,3,3,2,Required,7,Mohamed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,4,60,42,0.3,2026,53
25282,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M317,Special Functions,Pure Mathematics,3,2,3,Required,24,Mahmoud Othman,Mathematics,Assistant Professor,Pure Mathematics,6,75,45,0.1,2026,59
25283,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M333,Statistical Theory,Statistics,3,3,3,Required,21,Dina Ahmed,Statistics and Computer Science,Assistant Professor,Statistics,5,78,41,0.1,2026,60
25284,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M310,Linear Algebra 2,Pure Mathematics,3,3,2,Optional,24,Mahmoud Othman,Mathematics,Assistant Professor,Pure Mathematics,6,75,44,0.1,2026,59
25285,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M328,Statistical Mechanics,Applied Mathematics,3,3,2,Optional,6,Ahmed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,6,66,42,0.1,2026,56
25286,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M411,Theory of Differential Equations,Pure Mathematics,4,4,2,Required,9,Safi Saber,Mathematics,Assistant Professor,Pure Mathematics,8,79,45,0.1,2026,59
25287,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M413,Numerical Analysis 2,Pure Mathematics,4,2,3,Required,30,Tarek Fawzy,Mathematics,Associate Professor,Pure Mathematics,6,82,46,0.1,2026,60
25288,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M415,Lie Algebra,Pure Mathematics,4,3,2,Required,45,Awatef Mohamed,Mathematics,Associate Professor,Pure Mathematics,6,70,44,0.1,2026,56
25289,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M416,Differential Geometry,Pure Mathematics,4,3,3,Required,3,Samir kasem,Mathematics,Professor,Pure Mathematics,7,57,45,0.1,2026,53
25290,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M421,Operations Research,Pure Mathematics,4,2,3,Required,11,Nora Nader,Statistics and Computer Science,Assistant Professor,Statistics,5,85,46,0.1,2026,63
25291,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M423,Quantum Mechanics,Applied Mathematics,4,4,2,Required,7,Mohamed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,4,60,42,0.3,2026,53
25292,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M418,Network Theory,Pure Mathematics,4,3,2,Optional,30,Tarek Fawzy,Mathematics,Associate Professor,Pure Mathematics,6,82,44,0.1,2026,61
25293,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M419,Topology 2,Pure Mathematics,4,4,2,Optional,5,Adel Bahy,Mathematics,Associate Professor,Pure Mathematics,6,78,44,0.1,2026,59
25294,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M414,Functional Analysis,Pure Mathematics,4,4,3,Required,23,Mohamed Abdelrahman,Statistics and Computer Science,Professor,Pure Mathematics,7,85,47,0.1,2026,61
25295,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M422,General Relativity,Applied Mathematics,4,4,2,Required,6,Ahmed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,6,66,45,0.2,2026,54
25296,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M424,Advanced Mechanics,Applied Mathematics,4,4,2,Required,7,Mohamed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,4,60,38,0.3,2026,53
25297,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M425,Hydrodynamics,Applied Mathematics,4,4,3,Required,8,Samy Fekry,Mathematics,Assistant Professor,Applied Mathematics,9,60,54,0.4,2026,54
25298,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M429,Partial Differential Equations,Pure Mathematics,4,3,2,Required,26,Fadia Samoel,Mathematics,Assistant Professor,Pure Mathematics,4,62,39,0.1,2026,54
25299,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M412,Graph Theory,Pure Mathematics,4,3,2,Optional,23,Mohamed Abdelrahman,Statistics and Computer Science,Professor,Pure Mathematics,7,85,46,0.1,2026,62
25300,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M426,Modeling and Simulation,Pure Mathematics,4,2,2,Optional,9,Safi Saber,Mathematics,Assistant Professor,Pure Mathematics,8,79,44,0.1,2026,59
25301,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M241,Computer Organization and Assembly Language,Computer Science,2,2,3,Required,10,Ahmed Salah,Statistics and Computer Science,Assistant Professor,Computer Science,9,79,47,0.1,2026,61
25302,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M219,Discrete Mathematics,Pure Mathematics,2,2,2,Required,29,Hala Mahmoud,Mathematics,Associate Professor,Pure Mathematics,6,85,45,0.1,2026,62
25303,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M232,Probability Theory 1,Statistics,2,2,3,Required,20,Ahlam Hamdy,Statistics and Computer Science,Associate Professor,Statistics,5,77,45,0.1,2026,60
25304,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M242,Computer Algebra Systems,Computer Science,2,2,2,Optional,13,Yaser Fouda,Statistics and Computer Science,Associate Professor,Computer Science,7,84,45,0.1,2026,62
25305,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M243,Computer Network Theory,Computer Science,2,2,2,Optional,15,Bahaa Shabana,Mathematics,Associate Professor,Computer Science,9,51,48,0.1,2026,50
25306,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M331,Probability Theory 2,Statistics,3,3,3,Required,18,Shimaa Abu Elgoud,Statistics and Computer Science,Assistant Professor,Statistics,6,96,45,0.1,2026,67
25307,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M334,Sampling Distributions and Methods,Statistics,3,3,2,Required,19,Faten Sheha,Statistics and Computer Science,Associate Professor,Statistics,7,82,44,0.1,2026,60
25308,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M341,Data Structures,Computer Science,3,3,3,Required,14,Fatma Eskander,Statistics and Computer Science,Assistant Professor,Computer Science,5,93,36,0.1,2026,63
25309,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M342,Database Systems,Computer Science,3,2,2,Required,10,Ahmed Salah,Statistics and Computer Science,Assistant Professor,Computer Science,9,79,51,0.1,2026,60
25310,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M338,Order Statistics,Statistics,3,2,2,Optional,17,Rabab Sabry,Statistics and Computer Science,Assistant Professor,Statistics,8,79,49,0.1,2026,58
25311,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M346,Systems Analysis and Design,Computer Science,3,2,2,Optional,14,Fatma Eskander,Statistics and Computer Science,Assistant Professor,Computer Science,5,93,42,0.1,2026,65
25312,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M332,Estimation Theory,Statistics,3,3,2,Required,21,Dina Ahmed,Statistics and Computer Science,Assistant Professor,Statistics,5,78,44,0.1,2026,59
25313,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M337,Hypothesis Testing,Statistics,3,3,2,Required,22,Mohamed Ebrahim,Statistics and Computer Science,Assistant Professor,Statistics,7,97,42,0.1,2026,66
25314,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M345,Operating Systems,Computer Science,3,3,3,Required,15,Bahaa Shabana,Mathematics,Associate Professor,Computer Science,9,51,48,0.3,2026,50
25315,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M343,Artificial Intelligence,Computer Science,3,3,2,Required,27,Abdelrahman Karawya,Mathematics,Professor,Computer Science,7,77,46,0.1,2026,58
25316,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M344,Structured Programming,Computer Science,3,2,3,Required,15,Bahaa Shabana,Mathematics,Associate Professor,Computer Science,9,51,50,0.1,2026,51
25317,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M336,Data Analysis Using Statistical Software,Computer Science,3,2,2,Optional,27,Abdelrahman Karawya,Mathematics,Professor,Computer Science,7,77,46,0.1,2026,59
25318,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M348,Selected Topics in Computing,Computer Science,3,2,2,Optional,13,Yaser Fouda,Statistics and Computer Science,Associate Professor,Computer Science,7,84,50,0.1,2026,62
25319,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M431,Analysis of Variance,Statistics,4,3,3,Required,22,Mohamed Ebrahim,Statistics and Computer Science,Assistant Professor,Statistics,7,97,45,0.1,2026,64
25320,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M432,Stochastic Processes,Statistics,4,3,3,Required,20,Ahlam Hamdy,Statistics and Computer Science,Associate Professor,Statistics,5,77,42,0.1,2026,58
25321,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M441,Software Engineering,Computer Science,4,3,2,Required,10,Ahmed Salah,Statistics and Computer Science,Assistant Professor,Computer Science,9,79,50,0.1,2026,60
25322,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M442,Neural Networks,Computer Science,4,3,2,Required,13,Yaser Fouda,Statistics and Computer Science,Associate Professor,Computer Science,7,84,44,0.1,2026,61
25323,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M433,Non-Parametric Statistics,Statistics,4,3,2,Optional,31,Beh Elsayed,Statistics and Computer Science,Professor,Statistics,7,67,43,0.1,2026,55
25324,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M443,Expert Systems,Computer Science,4,3,2,Optional,12,Nora Salah,Statistics and Computer Science,Assistant Professor,Computer Science,5,85,41,0.1,2026,61
25325,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M434,Regression Analysis,Statistics,4,3,3,Required,21,Dina Ahmed,Statistics and Computer Science,Assistant Professor,Statistics,5,78,41,0.1,2026,58
25326,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M435,Reliability Theory,Statistics,4,3,2,Required,20,Ahlam Hamdy,Statistics and Computer Science,Associate Professor,Statistics,5,77,44,0.1,2026,59
25327,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M444,Computer Graphics Systems,Computer Science,4,1,3,Required,12,Nora Salah,Statistics and Computer Science,Assistant Professor,Computer Science,5,85,44,0.1,2026,64
25328,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M445,Algorithm Design and Analysis,Computer Science,4,3,3,Required,13,Yaser Fouda,Statistics and Computer Science,Associate Professor,Computer Science,7,84,39,0.1,2026,61
25329,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M436,Time Series and Forecasting,Statistics,4,3,2,Optional,19,Faten Sheha,Statistics and Computer Science,Associate Professor,Statistics,7,82,44,0.1,2026,59
25330,298,Faris Wahba,18,Male,1,Mathematics,1.27,0,1,4,6,3,5.4,M446,Image Processing,Computer Science,4,2,2,Optional,13,Yaser Fouda,Statistics and Computer Science,Associate Professor,Computer Science,7,84,46,0.1,2026,62
25331,299,Mostafa Zaher,18,Male,1,Statistics and Computer Science,2.51,0,0,7,7,2,3.5,M111,Calculus 1,Pure Mathematics,1,1,3,Required,5,Adel Bahy,Mathematics,Associate Professor,Pure Mathematics,6,78,85,1,2024,75
25332,299,Mostafa Zaher,18,Male,1,Statistics and Computer Science,2.51,0,0,7,7,2,3.5,M121,Mechanics 1,Applied Mathematics,1,2,3,Required,2,Magdy Elias,Mathematics,Professor,Applied Mathematics,7,74,90,1.5,2024,74
25333,299,Mostafa Zaher,18,Male,1,Statistics and Computer Science,2.51,0,0,7,7,2,3.5,P101,Properties of Heat and Matter,Physics,1,2,3,Required,43,Mohamed Tawfik,Physics,Professor,Physics,7,61,87,2,2024,69
25334,299,Mostafa Zaher,18,Male,1,Statistics and Computer Science,2.51,0,0,7,7,2,3.5,P102,"Electricity, Magnetism and Light",Physics,1,2,3,Required,37,Ebrahim Elkamash,Physics,Assistant Professor,Physics,8,70,90,1.6,2024,74
25335,299,Mostafa Zaher,18,Male,1,Statistics and Computer Science,2.51,0,0,7,7,2,3.5,C102,General Chemistry 2,Chemistry,1,1,3,Required,33,Mohamed Ramadan,Chemistry,Associate Professor,Chemistry,9,72,87,1.2,2024,72
25336,299,Mostafa Zaher,18,Male,1,Statistics and Computer Science,2.51,0,0,7,7,2,3.5,G101,Human Rights and Anti-Corruption,General Science,1,1,2,Required,34,Maha Wahba,Chemistry,Assistant Professor,Chemistry,8,78,85,0.9,2024,72
25337,299,Mostafa Zaher,18,Male,1,Statistics and Computer Science,2.51,0,0,7,7,2,3.5,M112,Algebra and Geometry,Pure Mathematics,1,2,3,Required,4,Tamer Elazab,Mathematics,Associate Professor,Pure Mathematics,7,59,87,1.8,2024,69
25338,299,Mostafa Zaher,18,Male,1,Statistics and Computer Science,2.51,0,0,7,7,2,3.5,M113,Calculus 2,Pure Mathematics,1,2,3,Required,25,Ahmed Saed,Mathematics,Associate Professor,Pure Mathematics,6,72,88,1.5,2024,74
25339,299,Mostafa Zaher,18,Male,1,Statistics and Computer Science,2.51,0,0,7,7,2,3.5,M122,Mechanics 2,Applied Mathematics,1,2,3,Required,6,Ahmed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,6,66,86,1.8,2024,70
25340,299,Mostafa Zaher,18,Male,1,Statistics and Computer Science,2.51,0,0,7,7,2,3.5,P103,Electrical Circuits,Physics,1,2,3,Required,36,Mohamed Mostafa,Physics,Assistant Professor,Physics,5,75,81,1.6,2024,72
25341,299,Mostafa Zaher,18,Male,1,Statistics and Computer Science,2.51,0,0,7,7,2,3.5,C101,General Chemistry 1,Chemistry,1,1,3,Required,41,Om Ali Yousef,Chemistry,Professor,Chemistry,4,68,84,1.2,2024,71
25342,299,Mostafa Zaher,18,Male,1,Statistics and Computer Science,2.51,0,0,7,7,2,3.5,G102,Introduction to Computer Science,Computer Science,1,1,2,Required,15,Bahaa Shabana,Mathematics,Associate Professor,Computer Science,9,51,91,1.6,2024,66
25343,299,Mostafa Zaher,19,Male,2,Statistics and Computer Science,2.86,0,0,7,7,2,3.5,M212,Abstract Algebra 1,Pure Mathematics,2,4,3,Required,9,Safi Saber,Mathematics,Assistant Professor,Pure Mathematics,8,79,91,2,2025,81
25344,299,Mostafa Zaher,19,Male,2,Statistics and Computer Science,2.86,0,0,7,7,2,3.5,M214,Differential Equations 1,Pure Mathematics,2,3,3,Required,1,Mohamed Elshafey,Mathematics,Professor,Pure Mathematics,8,51,87,2.5,2025,76
25345,299,Mostafa Zaher,19,Male,2,Statistics and Computer Science,2.86,0,0,7,7,2,3.5,M216,Advanced Calculus,Pure Mathematics,2,3,3,Required,3,Samir kasem,Mathematics,Professor,Pure Mathematics,7,57,93,2.4,2025,75
25346,299,Mostafa Zaher,19,Male,2,Statistics and Computer Science,2.86,0,0,7,7,2,3.5,M221,Mechanics 3,Applied Mathematics,2,3,3,Required,6,Ahmed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,6,66,85,2.3,2025,80
25347,299,Mostafa Zaher,19,Male,2,Statistics and Computer Science,2.86,0,0,7,7,2,3.5,M231,Introduction to Statistics and Probability,Statistics,2,2,3,Required,21,Dina Ahmed,Statistics and Computer Science,Assistant Professor,Statistics,5,78,85,1.7,2025,80
25348,299,Mostafa Zaher,19,Male,2,Statistics and Computer Science,2.86,0,0,7,7,2,3.5,G201,Scientific Terminology in English,General Science,2,1,2,Required,5,Adel Bahy,Mathematics,Associate Professor,Pure Mathematics,6,78,87,1.4,2025,84
25349,299,Mostafa Zaher,19,Male,2,Statistics and Computer Science,2.86,0,0,7,7,2,3.5,M211,Real Analysis,Pure Mathematics,2,4,3,Required,3,Samir kasem,Mathematics,Professor,Pure Mathematics,7,57,88,2.7,2025,74
25350,299,Mostafa Zaher,19,Male,2,Statistics and Computer Science,2.86,0,0,7,7,2,3.5,M215,Linear Algebra 1,Pure Mathematics,2,2,3,Required,9,Safi Saber,Mathematics,Assistant Professor,Pure Mathematics,8,79,89,1.7,2025,82
25351,299,Mostafa Zaher,19,Male,2,Statistics and Computer Science,2.86,0,0,7,7,2,3.5,M218,Analytical Geometry,Pure Mathematics,2,2,3,Required,45,Awatef Mohamed,Mathematics,Associate Professor,Pure Mathematics,6,70,87,1.7,2025,81
25352,299,Mostafa Zaher,19,Male,2,Statistics and Computer Science,2.86,0,0,7,7,2,3.5,M223,Mechanics 4,Applied Mathematics,2,3,3,Required,8,Samy Fekry,Mathematics,Assistant Professor,Applied Mathematics,9,60,91,2.4,2025,78
25353,299,Mostafa Zaher,19,Male,2,Statistics and Computer Science,2.86,0,0,7,7,2,3.5,P222,Fundamentals of Electromagnetic Theory,Physics,2,4,2,Required,32,Nermeen Ali,Physics,Assistant Professor,Physics,6,68,82,2.4,2025,80
25354,299,Mostafa Zaher,19,Male,2,Statistics and Computer Science,2.86,0,0,7,7,2,3.5,M217,Introduction to Logic,Pure Mathematics,2,2,2,Optional,1,Mohamed Elshafey,Mathematics,Professor,Pure Mathematics,8,51,93,2.1,2025,73
25355,299,Mostafa Zaher,19,Male,2,Statistics and Computer Science,2.86,0,0,7,7,2,3.5,G202,Cultural Studies,General Science,2,1,2,Optional,20,Ahlam Hamdy,Statistics and Computer Science,Associate Professor,Statistics,5,77,86,1.1,2025,81
25356,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M311,Measure Theory,Pure Mathematics,3,4,2,Required,28,Hanan Darwish,Mathematics,Professor,Pure Mathematics,6,93,91,2.2,2026,95
25357,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M312,Complex Analysis 1,Pure Mathematics,3,3,3,Required,29,Hala Mahmoud,Mathematics,Associate Professor,Pure Mathematics,6,85,90,1.8,2026,92
25358,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M313,Numerical Analysis 1,Pure Mathematics,3,2,3,Required,30,Tarek Fawzy,Mathematics,Associate Professor,Pure Mathematics,6,82,90,1.6,2026,92
25359,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M316,Topology 1,Pure Mathematics,3,4,2,Required,1,Mohamed Elshafey,Mathematics,Professor,Pure Mathematics,8,51,92,3,2026,80
25360,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M326,Analytical Mechanics,Applied Mathematics,3,3,3,Required,6,Ahmed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,6,66,93,2.3,2026,87
25361,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M335,Differential Equations 2,Pure Mathematics,3,3,2,Required,24,Mahmoud Othman,Mathematics,Assistant Professor,Pure Mathematics,6,75,93,2.2,2026,89
25362,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M319,Number Theory,Pure Mathematics,3,3,2,Optional,44,Mona Anees,Mathematics,Assistant Professor,Pure Mathematics,6,64,83,2.4,2026,86
25363,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M315,Abstract Algebra 2,Pure Mathematics,3,3,3,Required,1,Mohamed Elshafey,Mathematics,Professor,Pure Mathematics,8,51,93,2.5,2026,83
25364,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M318,Integral Equations,Pure Mathematics,3,3,2,Required,28,Hanan Darwish,Mathematics,Professor,Pure Mathematics,6,93,89,1.7,2026,93
25365,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M321,Electrodynamics,Applied Mathematics,3,3,2,Required,8,Samy Fekry,Mathematics,Assistant Professor,Applied Mathematics,9,60,96,2.5,2026,84
25366,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M322,Theory of Elasticity 1,Applied Mathematics,3,3,2,Required,6,Ahmed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,6,66,88,2.3,2026,83
25367,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M317,Special Functions,Pure Mathematics,3,2,3,Required,24,Mahmoud Othman,Mathematics,Assistant Professor,Pure Mathematics,6,75,87,1.7,2026,90
25368,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M333,Statistical Theory,Statistics,3,3,3,Required,20,Ahlam Hamdy,Statistics and Computer Science,Associate Professor,Statistics,5,77,90,2.2,2026,88
25369,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M310,Linear Algebra 2,Pure Mathematics,3,3,2,Optional,1,Mohamed Elshafey,Mathematics,Professor,Pure Mathematics,8,51,92,2.6,2026,82
25370,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M328,Statistical Mechanics,Applied Mathematics,3,3,2,Optional,7,Mohamed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,4,60,85,2.4,2026,84
25371,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M411,Theory of Differential Equations,Pure Mathematics,4,4,2,Required,25,Ahmed Saed,Mathematics,Associate Professor,Pure Mathematics,6,72,88,2.6,2026,88
25372,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M413,Numerical Analysis 2,Pure Mathematics,4,2,3,Required,26,Fadia Samoel,Mathematics,Assistant Professor,Pure Mathematics,4,62,86,2.2,2026,85
25373,299,Mostafa Zaher,20,Male,3,Statistics and Computer Science,3.22,0,0,7,7,2,3.5,M415,Lie Algebra,Pure Mathematics,4,3,2,Required,30,Tarek Fawzy,Mathematics,Associate Professor,Pure Mathematics,6,82,91,1.9,2026,91
